year,japanese,english,publisher,image,product_type
1996,1996/3,,Fujimi Shobo,199603.jpg,periodical
1996,1996/4,,Fujimi Shobo,199604.jpg,periodical
1996,1996/5,,Fujimi Shobo,199605.jpg,periodical
1996,1996/6,,Fujimi Shobo,199606.jpg,periodical
1996,1996/7,,Fujimi Shobo,199607.jpg,periodical
1996,1996/8,,Fujimi Shobo,199608.jpg,periodical
1996,1996/9,,Fujimi Shobo,199609.jpg,periodical
1996,1996/10,,Fujimi Shobo,199610.jpg,periodical
1996,1996/11,,Fujimi Shobo,199611.jpg,periodical
1996,1996/12,,Fujimi Shobo,199612.jpg,periodical
1997,1997/1,,Fujimi Shobo,199701.jpg,periodical
1997,1997/2,,Fujimi Shobo,199702.jpg,periodical
1997,1997/3,,Fujimi Shobo,199703.jpg,periodical
1997,1997/4,,Fujimi Shobo,199704.jpg,periodical
1997,1997/5,,Fujimi Shobo,199705.jpg,periodical
1997,1997/6,,Fujimi Shobo,199706.jpg,periodical
1997,1997/7,,Fujimi Shobo,199707.jpg,periodical
1997,1997/8,,Fujimi Shobo,199708.jpg,periodical
1997,1997/9,,Fujimi Shobo,199709.jpg,periodical
1997,1997/10,,Fujimi Shobo,199710.jpg,periodical
1997,1997/11,,Fujimi Shobo,199711.jpg,periodical
1997,1997/12,,Fujimi Shobo,199712.jpg,periodical
1998,1998/1,,Fujimi Shobo,199801.jpg,periodical
1998,1998/2,,Fujimi Shobo,199802.jpg,periodical
1998,1998/3,,Fujimi Shobo,199803.jpg,periodical
1998,1998/4,,Fujimi Shobo,199804.jpg,periodical
1998,1998/5,,Fujimi Shobo,199805.jpg,periodical
1998,1998/6,,Fujimi Shobo,199806.jpg,periodical
1998,1998/7,,Fujimi Shobo,199807.jpg,periodical
1998,1998/8,,Fujimi Shobo,199808.jpg,periodical
1998,1998/9,,Fujimi Shobo,199809.jpg,periodical
1998,1998/10,,Fujimi Shobo,1998010.jpg,periodical
1998,1998/11,,Fujimi Shobo,1998011.jpg,periodical
1998,1998/12,,Fujimi Shobo,1998012.jpg,periodical
1999,1999/1,,Fujimi Shobo,199901.jpg,periodical
1999,1999/2,,Fujimi Shobo,199902.jpg,periodical
1999,1999/3,,Fujimi Shobo,199903.jpg,periodical
1999,1999/4,,Fujimi Shobo,199904.jpg,periodical
1999,1999/5,,Fujimi Shobo,199905.jpg,periodical
1999,1999/6,,Fujimi Shobo,199906.jpg,periodical
1999,1999/7,,Fujimi Shobo,199907.jpg,periodical
1999,1999/8,,Fujimi Shobo,199908.jpg,periodical
1999,1999/9,,Fujimi Shobo,199909.jpg,periodical
1999,1999/10,,Fujimi Shobo,199910.jpg,periodical
1999,1999/11,,Fujimi Shobo,199911.jpg,periodical
1999,1999/12,,Fujimi Shobo,199912.jpg,periodical
